carat,cut,color,clarity,price,stra.index
1.92,Ideal,H,SI1,15472,5
2.1,Very Good,I,SI1,15474,3
2.01,Premium,I,VS1,15475,4
2.07,Ideal,H,SI2,15475,5
1.5,Premium,F,VS1,15478,4
2,Premium,G,SI2,15485,4
2,Very Good,G,SI2,15485,3
2.11,Ideal,I,SI1,15486,5
1.52,Ideal,E,VS2,15488,5
2.06,Premium,I,SI1,15494,4
1.21,Ideal,F,IF,15497,5
2.02,Premium,G,SI2,15498,4
2.14,Premium,I,SI1,15499,4
1.53,Premium,G,VVS2,15505,4
1.53,Ideal,G,VVS2,15505,5
1.5,Very Good,F,VS1,15508,3
2.19,Ideal,I,SI2,15509,5
2,Very Good,I,VS2,15510,3
2.1,Ideal,I,SI2,15511,5
1.55,Ideal,G,VVS2,15512,5
1.51,Very Good,D,VS1,15513,3
2.24,Premium,I,SI2,15515,4
2.06,Premium,I,SI1,15517,4
2.01,Premium,I,VS2,15520,4
1.52,Premium,F,VS1,15522,4
2.01,Premium,H,VS2,15528,4
2.01,Premium,I,SI1,15528,4
2.01,Premium,I,SI1,15528,4
1.51,Ideal,G,VVS2,15529,5
2.11,Very Good,H,SI2,15530,3
1.51,Premium,D,VS2,15531,4
1.3,Ideal,D,VVS1,15535,5
2,Fair,E,SI2,15540,1
2,Fair,D,SI1,15540,1
2.04,Premium,I,SI2,15543,4
1.75,Very Good,D,SI1,15544,3
2.14,Premium,I,VS2,15559,4
2.01,Premium,G,SI2,15562,4
2.01,Fair,G,SI2,15562,1
2.01,Ideal,H,SI2,15562,5
2.01,Very Good,G,SI2,15563,3
1.7,Premium,G,VS2,15568,4
1.02,Ideal,D,IF,15575,5
1.58,Ideal,E,VS2,15579,5
1.51,Premium,F,VS1,15581,4
2.22,Ideal,G,SI2,15584,5
1.5,Fair,E,VS1,15584,1
1.5,Ideal,F,VS2,15584,5
1.5,Very Good,F,VS1,15585,3
2.01,Good,I,VS2,15587,2
2.09,Ideal,H,SI2,15589,5
1.53,Ideal,F,VS1,15592,5
1.89,Very Good,D,SI2,15594,3
1.5,Very Good,D,VS1,15600,3
1.78,Premium,H,VS1,15601,4
1.59,Premium,F,VS2,15602,4
2.26,Ideal,I,SI2,15606,5
2.02,Premium,H,SI2,15606,4
1.56,Ideal,G,VVS2,15609,5
1.56,Ideal,G,VVS2,15609,5
2.15,Ideal,J,VS1,15613,5
2.1,Premium,I,SI1,15615,4
2.04,Very Good,H,SI2,15618,3
2.01,Very Good,E,SI2,15618,3
2.01,Good,H,SI1,15618,2
1.53,Good,F,VS1,15619,2
2.01,Fair,D,SI2,15627,1
2.18,Ideal,I,SI1,15646,5
2.12,Ideal,I,SI2,15647,5
1.52,Good,E,VS1,15649,2
1.52,Very Good,F,VS2,15649,3
2.04,Premium,G,SI2,15651,4
2.01,Premium,H,VS2,15651,4
2,Premium,I,VS2,15651,4
2.1,Ideal,I,SI2,15653,5
2.08,Premium,I,VVS1,15654,4
1.55,Very Good,F,VS1,15658,3
1.7,Premium,E,SI1,15662,4
1.42,Very Good,F,VVS1,15665,3
2.02,Very Good,H,SI2,15666,3
1.71,Premium,G,VS2,15671,4
1.04,Premium,D,IF,15671,4
2.01,Premium,H,SI2,15673,4
2.01,Very Good,I,VS2,15675,3
2.01,Ideal,I,SI1,15680,5
2.03,Premium,I,SI1,15683,4
2.18,Very Good,I,SI2,15684,3
1.2,Premium,D,VVS1,15686,4
1.51,Ideal,F,VS2,15688,5
2.03,Very Good,E,SI2,15690,3
2.06,Ideal,I,VS2,15691,5
2,Very Good,H,SI2,15694,3
2.02,Fair,H,SI1,15695,1
2.08,Very Good,H,SI2,15696,3
1.63,Ideal,G,VS1,15697,5
2.05,Very Good,H,VS2,15701,3
2.18,Ideal,I,SI2,15706,5
2.01,Premium,I,SI1,15707,4
2,Good,I,VS1,15708,2
1.5,Premium,F,VS1,15708,4
2.27,Ideal,I,SI2,15710,5
2.16,Ideal,J,VS1,15714,5
2.06,Premium,I,SI1,15716,4
2.03,Ideal,G,SI2,15717,5
2.13,Ideal,I,SI2,15718,5
1.58,Ideal,E,VS2,15721,5
2.01,Good,I,VS2,15729,2
2.01,Ideal,I,VS2,15729,5
2.01,Fair,I,VS2,15729,1
2.01,Ideal,I,VS2,15729,5
2.24,Ideal,I,SI2,15730,5
1.68,Ideal,G,VS2,15740,5
2,Very Good,H,SI1,15745,3
2.46,Ideal,G,SI2,15745,5
2.48,Very Good,H,SI2,15746,3
2.15,Premium,G,SI2,15751,4
2.07,Very Good,I,SI1,15751,3
1.7,Ideal,G,VS2,15756,5
2.11,Premium,G,SI2,15757,4
2.17,Very Good,I,SI1,15760,3
1.52,Ideal,G,VVS2,15760,5
2.04,Premium,H,SI2,15760,4
2,Fair,H,SI1,15762,1
2.02,Good,I,VS1,15765,2
2.11,Ideal,J,VS1,15766,5
1.19,Very Good,D,VVS1,15767,3
2.14,Very Good,I,SI1,15769,3
2.01,Very Good,H,SI2,15773,3
2.01,Premium,H,SI2,15773,4
2.09,Very Good,F,SI2,15773,3
1.51,Ideal,D,VS2,15776,5
2.52,Fair,J,SI2,15776,1
2.27,Premium,H,SI2,15783,4
2.02,Ideal,I,SI1,15785,5
2.02,Ideal,H,SI2,15785,5
1.5,Ideal,D,VS2,15788,5
1.52,Good,E,VS1,15792,2
1.52,Good,E,VS1,15792,2
1.52,Ideal,F,VS2,15792,5
1.52,Premium,F,VS2,15792,4
1.55,Ideal,G,VVS2,15794,5
1.7,Ideal,G,VS2,15797,5
1.7,Premium,G,VS2,15797,4
2.19,Premium,H,SI1,15801,4
1.72,Premium,G,VS2,15801,4
1.55,Premium,F,VS1,15801,4
1.32,Ideal,D,VVS2,15802,5
1.82,Ideal,F,SI1,15802,5
1.7,Premium,E,SI1,15804,4
1.7,Premium,E,SI1,15804,4
2.06,Very Good,G,SI2,15805,3
1.76,Premium,E,SI1,15805,4
1.28,Premium,E,IF,15806,4
2.02,Premium,I,VS2,15808,4
2.03,Very Good,F,SI2,15811,3
1.06,Ideal,D,IF,15813,5
2.02,Ideal,G,SI2,15814,5
2.34,Premium,I,SI1,15818,4
2.1,Premium,I,SI1,15818,4
2.01,Very Good,I,VS2,15819,3
1.52,Very Good,F,VS1,15819,3
1.61,Ideal,F,VS2,15819,5
1.51,Ideal,D,VS2,15821,5
1.59,Ideal,G,VVS2,15823,5
2.4,Fair,J,SI2,15824,1
2.21,Very Good,G,SI2,15825,3
2.03,Very Good,I,VS2,15826,3
2.03,Ideal,I,VS2,15826,5
2.1,Fair,F,SI2,15827,1
1.71,Very Good,G,VS2,15829,3
2,Ideal,H,VS2,15829,5
2.01,Good,G,SI2,15832,2
2.01,Premium,J,VVS1,15836,4
2.05,Premium,I,SI1,15837,4
2,Very Good,H,SI1,15840,3
2,Very Good,E,SI2,15840,3
1.63,Ideal,G,VS1,15840,5
2.01,Premium,F,SI2,15841,4
2.01,Ideal,G,SI2,15841,5
1.73,Ideal,E,SI1,15842,5
1.59,Ideal,G,VVS2,15843,5
1.55,Ideal,D,VS2,15845,5
2.07,Very Good,I,SI1,15847,3
1.74,Ideal,E,SI1,15847,5
0.32,Ideal,H,VVS2,645,5
0.32,Ideal,G,VS1,645,5
0.32,Ideal,G,VS1,645,5
0.32,Ideal,F,VS2,645,5
0.32,Ideal,G,VS1,645,5
0.32,Very Good,G,VS1,645,3
0.32,Ideal,F,VS2,645,5
0.32,Very Good,F,VS2,645,3
0.32,Ideal,F,VS2,645,5
0.32,Premium,F,VS2,645,4
0.32,Very Good,G,VS1,645,3
0.32,Ideal,F,VS2,645,5
0.32,Ideal,G,VS1,645,5
0.32,Very Good,G,VS1,645,3
0.32,Premium,F,VS2,645,4
0.32,Ideal,G,VS1,645,5
0.32,Ideal,G,VS1,645,5
0.32,Ideal,H,VVS2,645,5
0.32,Very Good,H,VVS2,645,3
0.32,Premium,G,VS1,645,4
0.32,Premium,G,VS1,645,4
0.32,Ideal,F,VS2,645,5
0.32,Very Good,F,VS2,645,3
0.32,Premium,F,VS2,645,4
0.32,Very Good,G,VS1,645,3
0.32,Premium,F,VS2,645,4
0.32,Ideal,G,VS1,645,5
0.32,Good,H,VVS2,645,2
0.32,Very Good,F,VS2,645,3
0.32,Ideal,F,VS2,645,5
1.5,Ideal,D,VS2,15848,5
2.02,Very Good,G,SI2,15848,3
2.18,Ideal,I,SI2,15850,5
2.02,Very Good,H,SI2,15851,3
1.5,Ideal,F,VS1,15851,5
2,Good,I,VS1,15851,2
1.5,Premium,F,VS1,15851,4
2,Very Good,F,SI1,15851,3
2.24,Ideal,I,SI2,15852,5
2.05,Ideal,H,SI2,15857,5
2,Very Good,E,SI2,15864,3
2.08,Premium,E,SI2,15873,4
2.04,Ideal,H,SI2,15874,5
1.3,Ideal,E,IF,15874,5
2.02,Very Good,G,SI2,15877,3
1.23,Very Good,E,VVS1,15878,3
1.55,Ideal,D,VS2,15887,5
2.01,Good,H,SI2,15888,2
2.01,Fair,H,VS2,15888,1
1.69,Premium,G,VVS2,15889,4
2.05,Premium,I,VS2,15897,4
2,Premium,G,SI2,15897,4
2.2,Premium,G,SI2,15897,4
2.03,Good,J,VVS2,15898,2
2.19,Very Good,I,SI2,15907,3
2.01,Premium,H,VS2,15908,4
2.14,Premium,I,SI1,15913,4
2.14,Premium,I,SI2,15915,4
2.01,Premium,H,SI2,15917,4
2.39,Premium,H,SI1,15917,4
2.01,Premium,H,SI2,15917,4
2.01,Very Good,I,VS2,15919,3
2.01,Very Good,I,VS2,15919,3
2.01,Good,H,SI1,15919,2
2.4,Premium,J,SI1,15920,4
1.52,Ideal,D,VS2,15922,5
2,Very Good,I,VS2,15923,3
1,Good,D,IF,15928,2
2.01,Very Good,H,VS1,15930,3
2.03,Premium,H,SI2,15930,4
2.14,Very Good,I,VS2,15931,3
2.5,Premium,H,SI2,15934,4
1.7,Very Good,G,VS2,15937,3
2.06,Very Good,G,SI2,15938,3
2.01,Premium,I,VS2,15939,4
2.01,Premium,I,VS2,15939,4
1.7,Premium,G,VS2,15941,4
1.7,Premium,G,VS2,15941,4
1.7,Ideal,G,VS2,15941,5
2.02,Ideal,I,SI1,15942,5
1.72,Premium,G,VS2,15946,4
1.72,Very Good,E,SI1,15948,3
2.21,Ideal,G,SI2,15948,5
2.05,Very Good,H,SI2,15949,3
2.06,Premium,G,SI2,15949,4
2.01,Very Good,I,VVS2,15952,3
2.01,Ideal,F,SI2,15955,5
1.5,Very Good,E,VS1,15957,3
1.52,Ideal,G,VVS1,15959,5
1.52,Premium,G,VVS1,15959,4
2,Good,E,SI2,15962,2
3.4,Fair,D,I1,15964,1
2.01,Very Good,I,VS2,15965,3
1.55,Premium,F,VS1,15966,4
1.38,Ideal,F,VVS1,15968,5
2.21,Premium,G,SI2,15970,4
2.06,Ideal,F,SI2,15970,5
2.02,Ideal,H,SI2,15974,5
2.01,Good,G,SI2,15977,2
2.01,Premium,G,SI2,15977,4
1.54,Premium,G,VVS2,15983,4
2,Premium,H,SI1,15984,4
2,Premium,E,SI2,15984,4
2,Very Good,H,SI1,15984,3
4,Very Good,I,I1,15984,3
2.02,Premium,H,VS2,15987,4
2.02,Very Good,F,SI1,15987,3
2.5,Ideal,J,SI2,15990,5
1.55,Premium,D,VS2,15991,4
1.53,Ideal,G,VVS1,15992,5
2.3,Premium,H,SI2,15992,4
2.07,Very Good,H,SI2,15992,3
1.74,Ideal,E,SI1,15992,5
1.5,Ideal,D,VS2,15992,5
2.07,Premium,I,SI1,15992,4
2.53,Ideal,J,SI2,15993,5
1.5,Ideal,D,VS2,15996,5
2.02,Premium,H,SI2,15996,4
2.01,Good,I,VS2,16003,2
2.25,Premium,J,SI1,16004,4
2.01,Good,F,SI2,16013,2
2.02,Ideal,I,VS2,16018,5
2.37,Premium,H,SI2,16021,4
1.5,Premium,E,VS1,16023,4
2.23,Premium,J,VS1,16025,4
2,Premium,H,SI2,16031,4
2.17,Good,H,SI2,16036,2
3.01,Ideal,J,SI2,16037,5
2.28,Very Good,I,SI2,16041,3
2.03,Very Good,J,VVS2,16043,3
1.5,Very Good,F,VS2,16048,3
1.53,Premium,E,VS2,16049,4
1.56,Ideal,G,VS1,16052,5
1.52,Ideal,F,VS1,16055,5
2.37,Ideal,J,VS2,16059,5
2.3,Ideal,J,VS2,16062,5
2.13,Good,H,SI2,16062,2
2,Very Good,E,SI2,16064,3
2,Very Good,E,SI2,16064,3
2.01,Premium,E,SI2,16064,4
1.6,Premium,G,VVS2,16068,4
2,Premium,I,VS2,16068,4
1.75,Very Good,G,VS2,16073,3
1,Very Good,D,IF,16073,3
2.03,Premium,H,SI2,16075,4
2.24,Very Good,H,SI2,16077,3
2.16,Very Good,I,VS2,16080,3
1.54,Very Good,F,VS1,16082,3
2.01,Good,F,SI2,16085,2
1.7,Very Good,G,VS2,16086,3
2.01,Fair,D,SI2,16086,1
1.01,Very Good,D,IF,16087,3
1.51,Premium,G,VS2,16091,4
2,Very Good,H,SI1,16092,3
2.24,Premium,I,SI2,16097,4
2.06,Premium,H,SI2,16098,4
2.31,Premium,J,VVS1,16100,4
1.52,Premium,G,VVS1,16104,4
1.52,Ideal,G,VVS1,16104,5
2.01,Very Good,H,SI2,16111,3
2.1,Premium,G,SI2,16112,4
1.62,Premium,F,VS1,16112,4
1.5,Very Good,F,VVS2,16116,3
1.7,Premium,G,VS2,16123,4
2.38,Very Good,J,VS2,16126,3
2.02,Ideal,I,SI1,16128,5
1.51,Very Good,E,VS1,16129,3
1.2,Ideal,D,VVS2,16130,5
1.73,Ideal,F,VS1,16131,5
1.55,Premium,D,VS2,16137,4
2.01,Very Good,H,SI2,16140,3
2.15,Ideal,H,SI2,16146,5
2.19,Ideal,I,SI2,16147,5
2.05,Good,G,SI2,16148,2
2.01,Good,I,VS2,16149,2
2.01,Premium,I,VS2,16149,4
2.12,Very Good,H,SI2,16151,3
1.74,Very Good,G,VS2,16169,3
1.54,Ideal,G,VVS1,16169,5
1.5,Premium,E,VS1,16169,4
2.43,Very Good,H,SI2,16170,3
1.98,Premium,I,VS1,16171,4
1.5,Ideal,G,VS1,16171,5
2.28,Premium,J,VS1,16174,4
2.02,Very Good,I,VS2,16179,3
2.3,Ideal,I,SI2,16181,5
1.62,Ideal,G,VS2,16183,5
1.52,Premium,E,VS1,16187,4
2.28,Ideal,I,SI2,16187,5
2.11,Very Good,G,SI2,16188,3
2.07,Ideal,I,SI2,16189,5
2.2,Premium,I,SI2,16190,4
2.02,Premium,I,SI1,16191,4
2.02,Very Good,I,SI1,16192,3
3.67,Premium,I,I1,16193,4
2.58,Premium,H,SI2,16195,4
2.42,Premium,J,SI2,16198,4
2.42,Premium,J,SI2,16198,4
2.42,Premium,J,SI2,16198,4
2,Good,E,SI2,16206,2
2.09,Very Good,F,SI2,16210,3
1.6,Premium,G,VVS2,16215,4
1.53,Very Good,G,VS1,16219,3
1.75,Premium,G,VS2,16220,4
1.74,Good,G,VS1,16223,2
2.03,Ideal,G,SI1,16224,5
2.01,Good,F,SI2,16231,2
2.01,Good,F,SI2,16231,2
1.87,Premium,E,SI1,16232,4
1.01,Premium,D,IF,16234,4
2.06,Ideal,G,SI2,16235,5
2.05,Premium,H,VS2,16235,4
2.32,Premium,F,SI2,16237,4
2.66,Good,H,SI2,16239,2
2.66,Good,H,SI2,16239,2
2.2,Very Good,H,VS2,16239,3
1.6,Ideal,F,VS2,16240,5
1.7,Ideal,H,VS1,16240,5
1.63,Ideal,G,VS1,16241,5
2.26,Good,I,SI2,16241,2
2.26,Premium,I,SI2,16241,4
2.01,Premium,G,SI1,16242,4
1.23,Ideal,D,VVS1,16253,5
1.73,Premium,E,SI1,16253,4
1.2,Ideal,E,VVS1,16256,5
2.02,Ideal,F,SI2,16256,5
2.04,Ideal,F,SI2,16261,5
2,Premium,G,SI2,16262,4
2.38,Premium,J,VS2,16273,4
2.4,Ideal,J,SI1,16274,5
1.51,Premium,E,VS1,16277,4
2.51,Premium,J,SI2,16278,4
2.03,Fair,F,SI1,16280,1
2,Very Good,H,SI1,16280,3
1.74,Very Good,D,SI1,16286,3
2.01,Premium,H,SI1,16287,4
2.01,Premium,H,SI2,16287,4
2.01,Ideal,I,SI1,16287,5
2.02,Ideal,F,SI2,16290,5
2,Good,I,VS2,16291,2
1.66,Very Good,F,VS2,16294,3
2.09,Good,I,SI1,16294,2
2.05,Good,G,SI2,16295,2
1.64,Ideal,G,VS2,16297,5
2.24,Ideal,H,SI2,16300,5
1.6,Ideal,H,IF,16300,5
2.01,Very Good,I,VS2,16304,3
2.01,Good,I,VS2,16304,2
2.4,Premium,J,SI1,16304,4
2.03,Premium,I,VS2,16309,4
2.03,Premium,I,VS2,16309,4
1.53,Ideal,G,VS1,16311,5
2.65,Premium,G,SI2,16314,4
1.74,Ideal,G,VS2,16316,5
1.74,Ideal,G,VS2,16316,5
1.54,Ideal,G,VVS1,16316,5
2.04,Very Good,H,SI2,16319,3
2.01,Ideal,J,VS1,16319,5
2.04,Ideal,H,SI2,16319,5
2.02,Premium,G,SI1,16323,4
2.3,Ideal,I,SI2,16329,5
2.11,Premium,G,SI2,16336,4
2.07,Ideal,I,SI2,16337,5
1.6,Ideal,G,VVS1,16339,5
2.35,Premium,H,SI2,16340,4
1.8,Ideal,F,SI1,16340,5
1.52,Ideal,G,VVS1,16343,5
2.54,Very Good,H,SI2,16353,3
2.54,Very Good,H,SI2,16353,3
2.1,Premium,F,SI2,16357,4
2.05,Premium,G,SI2,16357,4
1.62,Ideal,E,VS2,16358,5
2.11,Very Good,I,VS2,16363,3
1.5,Fair,F,VVS2,16364,1
1.8,Ideal,F,SI1,16364,5
2.02,Premium,I,SI1,16368,4
2.28,Premium,J,VS2,16369,4
1.51,Ideal,F,VS1,16370,5
2.07,Very Good,I,VS2,16378,3
2,Very Good,E,SI2,16380,3
2.01,Very Good,I,VS2,16383,3
1.71,Ideal,F,VS2,16384,5
2.02,Fair,D,SI1,16386,1
2.04,Very Good,G,SI2,16389,3
2.14,Premium,H,VS2,16390,4
2.03,Very Good,I,SI1,16392,3
2.07,Premium,I,SI1,16392,4
2.11,Premium,H,VS2,16395,4
2.19,Very Good,I,SI1,16397,3
2.02,Ideal,J,VS1,16397,5
2.22,Good,I,SI2,16398,2
2.16,Premium,H,SI2,16400,4
1.51,Very Good,F,VS1,16402,3
2.11,Ideal,D,SI2,16404,5
1.09,Good,D,IF,16406,2
1.5,Very Good,D,VS1,16407,3
2,Ideal,I,SI1,16407,5
1.5,Premium,E,VS1,16409,4
2.01,Good,F,SI2,16410,2
2.03,Very Good,E,SI2,16412,3
2.04,Very Good,I,SI1,16420,3
2.03,Very Good,I,VS2,16422,3
2,Good,D,SI2,16425,2
2.04,Premium,G,SI2,16426,4
2.51,Premium,J,SI2,16427,4
2.18,Ideal,J,VS2,16427,5
2.18,Ideal,J,VS2,16427,5
2.05,Premium,H,SI2,16431,4
2.06,Premium,G,SI2,16437,4
2,Good,I,VS2,16439,2
2.03,Very Good,H,SI2,16442,3
2.05,Ideal,G,SI2,16446,5
2.28,Ideal,J,VS2,16450,5
1.53,Premium,G,VVS1,16451,4
2,Very Good,I,VS2,16459,3
2.13,Very Good,G,SI2,16462,3
2,Very Good,E,SI2,16462,3
2.59,Ideal,J,VS1,16465,5
2.12,Ideal,H,SI2,16466,5
2.46,Ideal,J,SI2,16466,5
1,Ideal,D,IF,16469,5
2.17,Premium,D,SI2,16472,4
2.1,Very Good,H,SI2,16479,3
2.1,Premium,H,SI2,16479,4
2.03,Premium,I,VS2,16483,4
2,Premium,D,SI2,16484,4
1.52,Very Good,E,VS1,16485,3
1.52,Ideal,G,VVS1,16492,5
2.01,Premium,I,SI1,16499,4
2.01,Premium,H,SI2,16499,4
0.23,Good,D,VVS1,425,2
0.26,Very Good,D,VS1,425,3
0.26,Very Good,G,VVS2,426,3
0.25,Ideal,H,VS1,426,5
0.34,Ideal,F,SI2,426,5
0.3,Ideal,D,SI2,426,5
0.27,Ideal,G,SI1,426,5
0.29,Very Good,G,VS1,426,3
0.26,Very Good,I,VVS2,427,3
0.28,Very Good,G,VS2,427,3
0.3,Very Good,J,VS1,427,3
0.3,Very Good,J,VS1,427,3
0.32,Ideal,E,SI2,427,5
0.33,Ideal,E,SI2,427,5
0.33,Ideal,E,SI2,427,5
0.32,Ideal,E,SI2,427,5
0.32,Ideal,E,SI2,427,5
0.28,Very Good,E,VS1,428,3
0.23,Good,G,VVS2,428,2
0.28,Very Good,H,VS2,429,3
0.28,Very Good,H,VS1,429,3
0.28,Very Good,H,VS1,429,3
0.28,Very Good,H,VS1,429,3
0.28,Very Good,H,VS1,429,3
0.27,Very Good,F,VS1,429,3
0.31,Ideal,J,VS1,429,5
0.31,Ideal,J,VS1,429,5
0.31,Ideal,G,SI2,429,5
0.29,Premium,I,VS2,429,4
0.35,Premium,H,SI2,429,4
0.32,Ideal,G,VS1,645,5
0.32,Ideal,F,VS2,645,5
0.32,Ideal,F,VS2,645,5
0.32,Ideal,G,VS1,645,5
0.32,Ideal,F,VS2,645,5
0.32,Premium,F,VS2,645,4
0.32,Very Good,H,VVS2,645,3
0.32,Very Good,G,VS1,645,3
0.32,Ideal,F,VS2,645,5
0.32,Ideal,H,VVS2,645,5
0.32,Very Good,G,VS1,645,3
0.32,Premium,F,VS2,645,4
0.32,Ideal,F,VS2,645,5
0.32,Premium,F,VS2,645,4
0.32,Good,F,VS2,645,2
0.32,Ideal,F,VS2,645,5
0.32,Very Good,G,VS1,645,3
0.32,Premium,G,VS1,645,4
0.32,Ideal,F,VS2,645,5
0.32,Good,G,VS1,645,2
0.32,Very Good,F,VS2,645,3
0.32,Very Good,F,VS2,645,3
0.32,Ideal,F,VS2,645,5
0.32,Good,F,VS2,645,2
0.32,Ideal,G,VS1,645,5
0.32,Very Good,G,VS1,645,3
0.32,Ideal,G,VS1,645,5
0.32,Ideal,F,VS2,645,5
0.32,Very Good,F,VS2,645,3
0.32,Premium,G,VS1,645,4
2.03,Ideal,G,SI2,16505,5
2.05,Premium,G,SI2,16506,4
2.1,Fair,F,SI2,16506,1
1.62,Ideal,E,VS2,16507,5
2.06,Good,H,SI2,16512,2
2.11,Ideal,I,VS2,16512,5
1.8,Ideal,F,SI1,16513,5
1.51,Premium,E,VS1,16518,4
1.52,Good,F,VS1,16519,2
1.51,Ideal,F,VS1,16520,5
1.7,Premium,G,VS1,16521,4
2.2,Ideal,H,SI2,16530,5
2.47,Premium,J,SI2,16532,4
2.44,Very Good,J,VS2,16533,3
3.01,Ideal,J,I1,16538,5
2,Good,I,VS2,16544,2
2,Premium,I,VS2,16544,4
1.41,Ideal,F,VVS1,16545,5
1.6,Ideal,G,IF,16547,5
2.22,Very Good,I,SI2,16547,3
1.51,Premium,F,VS1,16551,4
2.24,Very Good,I,SI2,16558,3
2.21,Ideal,D,SI2,16558,5
1.5,Premium,E,VS1,16558,4
2.02,Ideal,I,SI1,16560,5
2.01,Ideal,I,SI1,16562,5
2.28,Premium,J,VS2,16564,4
2.02,Good,H,SI2,16565,2
1.57,Ideal,E,VS2,16570,5
2.25,Ideal,I,SI2,16575,5
1.71,Ideal,D,SI1,16575,5
2,Very Good,F,SI1,16580,3
2.01,Very Good,H,SI1,16582,3
2.01,Good,E,SI2,16582,2
1.69,Premium,F,VS2,16583,4
2.06,Premium,G,SI2,16587,4
2.45,Ideal,F,SI2,16589,5
2.28,Ideal,J,VS1,16592,5
2.02,Good,I,VS2,16593,2
1.59,Ideal,G,VVS1,16599,5
1.53,Premium,G,VVS1,16601,4
2.06,Very Good,F,SI2,16603,3
2.05,Premium,I,SI1,16611,4
1.51,Very Good,F,VVS2,16613,3
2.04,Very Good,I,VS2,16616,3
2.07,Ideal,J,VVS2,16617,5
1.71,Ideal,G,VS1,16618,5
2.01,Good,D,SI2,16624,2
2.01,Very Good,I,VS2,16626,3
2.01,Premium,I,VS2,16626,4
2.01,Very Good,I,VS2,16626,3
2.06,Ideal,I,SI1,16626,5
1.52,Premium,E,VS1,16628,4
1.52,Premium,E,VS1,16628,4
2.1,Premium,H,SI2,16629,4
2.1,Ideal,H,SI2,16629,5
2.03,Premium,E,SI1,16629,4
1.75,Very Good,G,VS2,16632,3
1.52,Premium,E,VS1,16636,4
2.05,Very Good,J,VS1,16641,3
2.03,Ideal,H,SI2,16642,5
1.67,Ideal,G,VS1,16643,5
2.38,Premium,H,SI1,16643,4
2,Good,H,SI1,16650,2
2,Ideal,E,SI1,16650,5
2,Ideal,E,SI2,16650,5
2.24,Premium,H,SI2,16656,4
2.21,Premium,F,SI2,16657,4
2.02,Ideal,H,SI1,16665,5
1.51,Premium,E,VS1,16669,4
1.52,Very Good,F,VS1,16670,3
2.01,Very Good,H,VS2,16677,3
1.8,Ideal,H,VS1,16683,5
2.39,Premium,H,SI1,16687,4
2.4,Ideal,J,SI1,16687,5
1.51,Ideal,D,VS1,16688,5
2.22,Ideal,J,VS1,16689,5
2.18,Good,H,SI2,16690,2
2.03,Very Good,I,SI1,16693,3
2,Very Good,I,VS2,16694,3
2,Premium,I,VS2,16694,4
2.01,Premium,I,VS2,16700,4
2.09,Ideal,H,SI2,16703,5
2.09,Ideal,I,SI1,16704,5
2.02,Ideal,I,SI1,16704,5
2.36,Ideal,I,SI2,16707,5
2.02,Premium,I,VS2,16709,4
2.24,Ideal,I,SI2,16709,5
2.53,Ideal,I,SI1,16709,5
2.48,Premium,I,SI1,16715,4
1.51,Very Good,F,VVS2,16716,3
1.51,Very Good,F,VVS2,16716,3
2.17,Ideal,I,SI1,16716,5
2.51,Very Good,E,SI2,16717,3
2.04,Ideal,I,SI1,16718,5
2.04,Ideal,I,SI1,16718,5
2.14,Premium,H,SI2,16723,4
2.11,Ideal,I,VS1,16723,5
2.01,Very Good,F,SI2,16728,3
2.01,Good,I,SI1,16731,2
2.01,Premium,H,SI1,16733,4
2.01,Premium,H,SI1,16733,4
2.01,Premium,H,SI1,16733,4
2.01,Ideal,H,SI1,16733,5
2.01,Good,E,SI2,16733,2
2.01,Premium,G,SI2,16733,4
1.54,Premium,D,VS2,16736,4
2.01,Good,H,SI1,16737,2
2.01,Very Good,G,SI1,16742,3
2.03,Premium,H,SI1,16747,4
1.54,Very Good,D,VS1,16750,3
1.51,Ideal,F,VVS2,16754,5
2.04,Premium,I,VS2,16768,4
2.07,Ideal,J,VVS2,16769,5
2.01,Good,D,SI2,16776,2
2.01,Premium,D,SI2,16776,4
2.13,Premium,G,SI2,16778,4
2.01,Premium,I,VS2,16778,4
2.01,Premium,I,VS2,16778,4
2.01,Premium,I,VS2,16778,4
2.01,Premium,I,VS2,16778,4
2.01,Premium,I,VS2,16778,4
2.01,Premium,I,VS2,16778,4
1.52,Premium,E,VS1,16779,4
1.52,Premium,E,VS1,16779,4
1.71,Premium,F,VS2,16779,4
2.1,Premium,E,SI2,16783,4
1.75,Ideal,G,VS2,16783,5
1.5,Premium,F,VS1,16783,4
1.75,Premium,G,VS2,16783,4
1.52,Very Good,F,VVS2,16786,3
2.03,Premium,I,SI1,16787,4
1.69,Ideal,F,VS2,16789,5
2.02,Good,I,VS2,16789,2
2.37,Ideal,J,VS2,16789,5
1.62,Ideal,F,VS1,16790,5
2.39,Very Good,J,VS2,16791,3
2.03,Ideal,I,VS2,16792,5
1.5,Premium,D,VS1,16793,4
2.05,Ideal,J,VS1,16793,5
2.4,Premium,F,SI2,16797,4
2.04,Ideal,H,SI2,16800,5
2.31,Very Good,I,SI1,16801,3
1.75,Ideal,G,VS2,16803,5
2.21,Premium,F,SI1,16804,4
2.23,Premium,G,SI2,16805,4
1.73,Very Good,G,VS2,16807,3
1.4,Ideal,F,VVS1,16808,5
2.01,Very Good,I,VS1,16811,3
1.71,Premium,G,VS1,16813,4
